show_id,actor_id
s5125,24802
s5125,24803
s5125,24804
s5125,24805
s5125,24806
s5125,24807
s5125,24808
s5125,24809
s5126,1025
s5126,5402
s5126,24810
s5126,9124
s5126,6293
s5126,4725
s5126,1772
s5126,20372
s5127,3120
s5127,4461
s5127,20122
s5127,24811
s5127,4216
s5127,24812
s5127,6851
s5127,24813
s5127,1192
s5127,11196
s5127,46
s5128,24814
s5129,24815
s5129,24816
s5129,24817
s5129,24818
s5129,24819
s5129,24820
s5129,24821
s5129,24822
s5129,24823
s5129,24824
s5129,24825
s5129,24826
s5129,24827
s5129,24828
s5130,2420
s5130,21988
s5130,8913
s5130,9393
s5130,24829
s5130,24830
s5130,20173
s5131,1513
s5131,1432
s5131,24831
s5131,24832
s5131,1511
s5131,24833
s5131,21412
s5131,24667
s5132,1432
s5132,1635
s5132,24834
s5132,24835
s5132,15625
s5132,24836
s5132,15619
s5132,24667
s5132,24837
s5132,24838
s5134,3138
s5134,24839
s5134,3212
s5134,11442
s5134,9972
s5134,12863
s5134,24840
s5134,24841
s5134,24842
s5134,24843
s5135,12353
s5136,783
s5136,17531
s5136,23585
s5136,4506
s5136,24844
s5136,24845
s5136,24846
s5136,24847
s5136,24848
s5136,24849
s5137,24850
s5137,24851
s5137,24852
s5137,24853
s5137,24854
s5137,24855
s5137,24856
s5137,24857
s5137,24858
s5137,24859
s5138,14919
s5138,3504
s5138,505
s5138,320
s5138,506
s5138,3505
s5138,504
s5138,22392
s5138,24860
s5139,11214
s5139,1200
s5139,24861
s5139,2922
s5139,24862
s5139,13012
s5139,24863
s5139,1245
s5139,24864
s5139,24865
s5139,24679
s5140,24866
s5140,20426
s5140,24867
s5140,24868
s5140,24869
s5140,24870
s5140,24871
s5140,24872
s5140,24873
s5140,24874
s5140,24875
s5141,23735
s5141,23736
s5141,24876
s5141,23737
s5141,9455
s5141,12863
s5141,5881
s5142,24877
s5142,24878
s5142,23738
s5142,7484
s5142,24879
s5143,24880
s5143,24881
s5143,18816
s5143,24882
s5143,24883
s5143,11065
s5143,24884
s5144,24885
s5144,24886
s5144,24887
s5144,24888
s5144,24889
s5144,24890
s5144,24891
s5144,24892
s5144,24893
s5145,24894
s5145,24895
s5145,4451
s5145,23599
s5145,17175
s5145,2491
s5145,2042
s5145,19225
s5146,24896
s5146,24897
s5146,24898
s5146,24899
s5146,24900
s5146,21148
s5146,24901
s5146,24902
s5147,2673
s5147,24903
s5147,14142
s5147,24904
s5147,24905
s5147,24906
s5147,24907
s5147,2644
s5147,24908
s5147,24909
s5148,3906
s5148,24910
s5148,1665
s5148,24911
s5148,24912
s5148,24913
s5148,6925
s5148,15961
s5148,21160
s5148,799
s5149,24914
s5150,3537
s5150,24915
s5150,24409
s5150,24916
s5150,24917
s5150,24918
s5150,24919
s5150,20794
s5150,24920
s5150,4315
s5150,24921
s5150,24922
s5150,24923
s5150,24924
s5151,1776
s5151,6580
s5151,24925
s5151,20129
s5151,14164
s5151,9577
s5151,24926
s5151,24927
s5151,3932
s5151,24928
s5151,24929
s5151,24930
s5151,24931
s5151,7521
s5151,24932
s5151,24933
s5151,16184
s5151,24934
s5151,24935
s5151,24936
s5151,13093
s5152,24937
s5152,12679
s5152,12025
s5152,5974
s5152,13855
s5152,24938
s5152,24939
s5152,24940
s5154,24941
s5154,24942
s5154,24943
s5154,24944
s5155,14564
s5155,24945
s5155,13948
s5155,16304
s5155,24946
s5155,12105
s5155,24947
s5155,3579
s5156,14574
s5156,14575
s5156,14573
s5156,24948
s5156,24315
s5156,24949
s5156,3175
s5156,4821
s5156,24950
s5156,3954
s5156,3981
s5156,24951
s5157,24952
s5157,12987
s5157,3854
s5157,24953
s5157,24295
s5157,24954
s5158,24955
s5158,24956
s5158,24957
s5159,5680
s5160,6479
s5160,5455
s5160,24958
s5160,4461
s5160,4377
s5160,553
s5160,1955
s5160,1422
s5161,3649
s5161,19635
s5161,7306
s5161,19636
s5161,5637
s5162,8359
s5163,24959
s5164,6501
s5164,17696
s5164,15696
s5164,880
s5165,6400
s5166,18005
s5166,2547
s5166,5148
s5166,21242
s5166,24960
s5166,6120
s5166,2417
s5167,23742
s5167,9033
s5167,6914
s5167,6904
s5168,8953
s5168,3922
s5168,24961
s5168,21196
s5168,24962
s5168,9086
s5168,967
s5170,432
s5170,465
s5170,18484
s5170,1639
s5170,7791
s5170,24963
s5170,4470
s5170,24964
s5170,5370
s5170,1116
s5170,527
s5170,7015
s5170,8484
s5170,24965
s5170,11907
s5170,5860
s5170,526
s5170,18433
s5171,24966
s5171,19366
s5171,24967
s5171,21601
s5171,24968
s5171,24969
s5172,7509
s5173,24970
s5173,4307
s5173,15798
s5173,24971
s5173,3422
s5173,24972
s5173,24973
s5173,24974
s5173,24975
s5173,24790
s5173,24976
s5174,23656
s5174,24977
s5174,24978
s5174,23657
s5174,24979
s5174,24980
s5174,24981
s5174,24982
s5174,24983
s5174,24984
s5175,13113
s5175,3822
s5175,17300
s5175,12596
s5175,1990
s5175,17304
s5175,592
s5175,598
s5175,3821
s5175,5113
s5175,596
s5175,16698
s5175,314
s5175,8210
s5175,6125
s5176,14026
s5176,4405
s5176,9976
s5176,2495
s5176,20395
s5176,24985
s5176,19595
s5176,24986
s5176,1956
s5176,5710
s5176,7886
s5176,9446
s5176,24987
s5176,24988
s5176,1302
s5176,6349
s5176,24989
s5176,6541
s5176,5523
s5176,5915
s5176,2361
s5176,201
s5176,6581
s5176,4388
s5176,10132
s5176,24814
s5176,3504
s5176,10854
s5177,24990
s5178,24991
s5178,10310
s5178,7648
s5178,21463
s5178,24992
s5178,24993
s5178,24994
s5178,24995
s5178,17610
s5178,24996
s5179,2986
s5179,2989
s5179,16986
s5179,456
s5179,465
s5179,534
s5179,7046
s5179,14479
s5179,8488
s5179,24997
s5179,527
s5179,15092
s5179,4527
s5179,12646
s5179,24998
s5179,13187
s5179,14365
s5180,9434
s5180,24999
s5180,206
s5180,25000
s5180,23055
s5180,200
s5180,25001
s5180,20339
s5180,25002
s5180,17950
s5181,25003
s5181,15403
s5181,25004
s5181,7352
s5181,25005
s5181,25006
s5181,25007
s5181,12991
s5181,25008
s5182,9881
s5182,17049
s5182,23512
s5182,5910
s5182,204
s5182,25009
s5184,9572
s5184,6022
s5184,22664
s5184,16908
s5184,1526
s5184,25010
s5184,10602
s5184,6879
s5184,12177
s5184,15643
s5184,8520
s5184,15664
s5185,25011
s5185,25012
s5185,25013
s5185,20422
s5185,25014
s5185,25015
s5186,3258
s5186,15926
s5186,20091
s5186,1902
s5186,7193
s5186,25016
s5186,25017
s5186,25018
s5187,25019
s5187,25020
s5187,25021
s5187,16672
s5187,25022
s5187,15628
s5187,25023
s5187,25024
s5187,15631
s5188,18790
s5188,8935
s5188,25025
s5188,25026
s5188,2629
s5188,8942
s5188,25027
s5188,25028
s5189,25029
s5189,25030
s5189,25031
s5189,25032
s5189,21220
s5189,25033
s5189,25034
s5189,25035
s5190,24004
s5190,25036
s5190,25037
s5191,25038
s5191,25039
s5192,16957
s5192,25040
s5192,24110
s5192,25041
s5192,25042
s5192,25043
s5192,25044
s5193,24132
s5193,25045
s5193,25046
s5193,16957
s5193,25047
s5193,25048
s5193,25049
s5193,25050
s5194,24135
s5194,25040
s5194,25051
s5194,25052
s5194,25053
s5194,25047
s5194,25042
s5194,22115
s5194,25041
s5195,16957
s5195,25047
s5195,25054
s5195,25055
s5195,25056
s5195,25057
s5196,24135
s5196,25052
s5196,25058
s5196,25042
s5196,25059
s5196,25060
s5196,25061
s5196,25043
s5196,25062
s5197,2311
s5198,25063
s5199,25064
s5199,6483
s5199,25065
s5199,25066
s5199,25067
s5199,6510
s5199,2025
s5199,25068
s5199,6517
s5199,10483
s5200,22426
s5200,25069
s5200,25070
s5200,25071
s5200,25072
s5200,22430
s5200,22428
s5200,25073
s5200,25074
s5200,3083
s5201,15609
s5201,25075
s5201,25076
s5201,25077
s5201,847
s5201,9130
s5201,12082
s5201,7469
s5201,7358
s5201,6600
s5201,19816
s5201,11731
s5201,9545
s5201,19818
s5201,3085
s5201,4862
s5201,10136
s5201,25078
s5201,1477
s5201,25079
s5202,25080
s5203,1899
s5203,23786
s5203,5380
s5203,25081
s5203,12989
s5203,25082
s5203,25083
s5204,995
s5204,1256
s5204,838
s5204,2841
s5204,4993
s5204,9685
s5204,1201
s5204,16166
s5204,20624
s5204,2845
s5204,977
s5204,25084
s5205,512
s5206,13029
s5206,25085
s5206,25086
s5206,9499
s5206,25087
s5206,25088
s5206,5050
s5206,25089
s5206,10742
s5206,25090
s5206,4407
s5207,5449
s5207,25091
s5207,25092
s5207,21156
s5207,25093
s5207,3606
s5207,4032
s5207,15707
s5207,25094
s5207,9577
s5207,5264
s5207,1776
s5208,2373
s5208,5402
s5208,25095
s5208,25096
s5208,23274
s5208,14241
s5208,5426
s5209,20135
s5209,19157
s5209,15387
s5209,11330
s5209,25097
s5209,25098
s5211,17868
s5212,3055
s5212,25099
s5212,5912
s5212,4958
s5212,25100
s5212,25101
s5212,4466
s5213,25102
s5213,1948
s5213,12340
s5213,25103
s5213,25104
s5213,25105
s5213,25106
s5213,25107
s5213,25108
s5213,25109
s5214,9446
s5215,1551
s5215,1552
s5215,25110
s5215,22664
s5215,14973
s5215,1438
s5215,1575
s5215,25111
s5215,854
s5215,21838
s5216,25112
s5216,25113
s5216,25114
s5216,25115
s5216,20441
s5216,25116
s5216,25117
s5217,25118
s5217,20441
s5217,25119
s5217,25120
s5217,25121
s5217,25122
s5217,25123
s5218,7561
s5218,13538
s5218,13539
s5218,12148
s5218,3584
s5218,15425
s5218,1636
s5219,25124
s5219,25125
s5219,25126
s5219,2970
s5220,25127
s5220,25128
s5220,25129
s5221,3796
s5221,25130
s5221,25131
s5221,25132
s5221,25133
s5221,25134
s5221,24662
s5221,15628
s5222,25135
s5222,25136
s5223,25137
s5223,25138
s5223,25139
s5223,25140
s5223,25141
s5223,25142
s5224,10807
s5224,25143
s5224,25144
s5224,25145
s5224,18544
s5224,25146
s5225,16864
s5227,15028
s5227,12461
s5227,10487
s5227,12460
s5227,3347
s5227,11194
s5227,2548
s5227,4221
s5227,12462
s5228,198
s5228,1206
s5228,4035
s5228,7150
s5228,25147
s5228,10256
s5228,3382
s5228,25148
s5228,25149
s5228,7142
s5228,11819
s5229,25150
s5229,25151
s5229,25152
s5229,25153
s5229,25154
s5230,25155
s5230,20994
s5230,25156
s5230,25157
s5230,25158
s5230,10372
s5231,15381
s5232,5859
s5232,25159
s5232,5579
s5232,1645
s5232,428
s5232,4166
s5232,12708
s5232,5316
s5232,2368
s5233,314
s5233,592
s5233,25160
s5233,2718
s5233,6618
s5233,3823
s5233,25161
s5233,25162
s5233,8188
s5233,16456
s5235,25163
s5236,25164
s5236,25165
s5236,25166
s5236,25167
s5236,12924
s5236,25168
s5236,25169
s5236,24402
s5236,25170
s5236,25171
s5237,5370
s5237,3157
s5237,22507
s5237,531
s5237,7016
s5237,5372
s5238,2042
s5238,3649
s5238,3651
s5238,3650
s5238,3652
s5238,5036
s5238,25172
s5238,25173
s5239,25174
s5239,25155
s5239,22403
s5239,11508
s5239,16293
s5239,25175
s5239,8603
s5239,5080
s5239,20735
s5239,6575
s5242,7406
s5242,3350
s5242,695
s5242,2488
s5242,19635
s5243,24110
s5243,25054
s5243,25176
s5243,25177
s5243,25178
s5245,25179
s5245,25180
s5245,25181
s5245,25182
s5245,25183
s5245,25184
s5245,25185
s5246,3655
s5246,25186
s5246,25187
s5246,25188
s5246,25189
s5246,25190
s5246,9711
s5246,25191
s5246,25192
s5246,25193
s5246,25194
s5247,25195
s5247,25196
s5247,25055
s5247,25062
s5248,25195
s5248,16957
s5248,24133
s5248,25054
s5248,25058
s5248,25197
s5248,25198
s5248,25199
s5248,25062
s5249,25200
s5249,25201
s5249,25202
s5249,25203
s5249,22280
s5249,25204
s5249,25205
s5249,10230
s5249,13348
s5249,13341
s5249,25206
s5250,18181
s5250,25207
s5250,25208
s5251,25209
s5251,916
s5251,25210
s5251,25211
s5251,13719
s5251,25212
s5251,25213
s5251,25214
s5251,25215
s5253,3239
s5253,4206
s5253,40
s5253,25216
s5253,3310
s5255,25217
s5255,20533
s5255,25218
s5255,21680
s5256,883
s5256,1952
s5256,16166
s5256,13471
s5256,25219
s5256,3504
s5256,25220
s5258,74
s5259,202
s5259,25221
s5259,25222
s5259,25223
s5260,25224
s5260,3701
s5260,25225
s5260,25226
s5260,11838
s5260,25227
s5261,13023
s5261,25228
s5261,25229
s5261,25230
s5261,25231
s5261,25232
s5261,25233
s5261,25234
s5262,1363
s5262,1154
s5262,1376
s5262,997
s5262,7630
s5262,22727
s5262,2494
s5262,2595
s5262,25235
s5262,12304
s5262,25236
s5262,25237
s5262,1240
s5262,25238
s5262,2308
s5262,9072
s5263,3753
s5263,3754
s5263,3757
s5263,3755
s5263,3756
s5263,3572
s5264,25239
s5264,25240
s5264,15106
s5264,25241
s5264,2427
s5264,25242
s5264,25243
s5265,14573
s5265,14574
s5265,14575
s5265,24306
s5265,25244
s5265,25245
s5265,25246
s5265,25247
s5265,25248
s5265,3981
s5266,162
s5266,6566
s5266,18395
s5266,19425
s5266,25249
s5266,19684
s5266,10795
s5266,25250
s5267,10564
s5268,4379
s5268,1759
s5268,6517
s5268,6400
s5268,693
s5268,25251
s5269,9434
s5270,1990
s5270,2488
s5270,10698
s5270,25252
s5270,25253
s5270,5034
s5270,3093
s5270,11029
s5270,2486
s5271,25254
s5271,25255
s5271,25256
s5271,25257
s5271,25258
s5271,25259
s5271,25260
s5271,25261
s5271,25262
s5271,25263
s5273,25264
s5273,25265
s5273,17186
s5273,9137
s5274,25266
s5275,13505
s5275,25267
s5275,22186
s5275,25268
s5275,15759
s5275,25269
s5275,25270
s5275,25271
s5275,12517
s5275,25272
s5277,11023
s5278,22192
s5278,3867
s5278,6403
s5278,20239
s5278,5085
s5278,25273
s5278,25274
s5278,25275
s5278,25276
s5278,8906
s5278,25277
s5278,25278
s5279,25279
s5279,13078
s5279,12752
s5279,25280
s5279,16770
s5280,25281
s5282,25282
s5283,15720
s5283,4211
s5283,23962
s5283,5225
s5283,5677
s5283,3014
s5283,25283
s5283,7169
s5284,4212
s5285,25284
s5285,25285
s5285,25286
s5285,8577
s5285,25287
s5285,25288
s5286,3062
s5286,16869
s5286,25289
s5286,25290
s5286,25291
s5286,25292
s5286,25293
s5286,25294
s5286,25295
s5286,25296
s5286,25297
s5286,25298
s5286,25299
s5287,728
s5287,25300
s5287,21258
s5287,25301
s5287,25302
s5287,25303
s5287,25304
s5288,5719
s5288,10900
s5288,17708
s5288,25305
s5288,1145
s5288,9085
s5288,9654
s5288,9493
s5288,13870
s5288,7445
s5288,23567
s5289,25306
s5289,1754
s5289,8388
s5289,25307
s5289,25308
s5289,12772
s5289,25309
s5290,21829
s5290,19449
s5290,25310
s5290,25311
s5290,7209
s5290,25312
s5290,25313
s5290,25314
s5291,13627
s5291,13568
s5291,15604
s5291,25315
s5291,24833
s5291,25316
s5291,15625
s5291,25317
s5293,25318
s5293,4943
s5293,25319
s5293,4469
s5293,8207
s5293,25320
s5293,25321
s5293,9863
s5293,18147
s5293,428
s5293,4529
s5293,25322
s5293,25323
s5293,12207
s5294,25318
s5294,4943
s5294,25319
s5294,4469
s5294,25321
s5294,8207
s5294,25320
s5294,9863
s5294,432
s5294,18147
s5294,417
s5295,25324
s5295,14540
s5295,5445
s5295,25325
s5295,5444
s5295,25326
s5295,2848
s5295,25327
s5295,25328
s5295,25329
s5295,25330
s5295,15793
s5296,25331
s5297,25332
s5297,25333
s5297,3796
s5297,21412
s5297,25334
s5297,8141
s5297,15625
s5297,25335
s5298,25336
s5298,25337
s5298,24633
s5298,25338
s5298,25339
s5298,25340
s5299,454
s5299,457
s5299,5370
s5299,7029
s5299,19445
s5299,4169
s5299,25341
s5299,455
s5299,25342
s5299,15550
s5299,15814
s5299,7793
s5299,476
s5299,25343
s5299,25344
s5299,2086
s5299,25345
s5299,25346
s5299,7486
s5299,25347
s5299,25348
s5299,25349
s5299,25350
s5299,25351
s5299,25352
s5299,3824
s5299,7021
s5299,310
s5301,13541
s5301,25353
s5301,24831
s5301,25354
s5301,15628
s5301,14894
s5302,3649
s5302,5637
s5302,19636
s5302,21593
s5302,25355
s5302,3350
s5302,3653
s5302,7406
s5302,2485
s5303,8251
s5303,12078
s5303,19595
s5303,25356
s5303,15494
s5303,25357
s5303,4132
s5303,6542
s5303,4190
s5303,25358
s5303,17312
s5303,23290
s5304,25359
s5304,15627
s5304,3796
s5304,25360
s5304,24662
s5304,25361
s5304,25362
s5304,25133
s5304,25363
s5304,25364
s5305,1432
s5305,782
s5305,19118
s5305,1519
s5305,25365
s5305,15625
s5305,15619
s5305,25366
s5305,14894
s5305,11656
s5306,13947
s5306,8504
s5306,1929
s5306,3095
s5306,25279
s5306,25367
s5306,25368
s5306,25369
s5306,25370
s5306,25371
s5306,7996
s5306,25155
s5306,16504
s5306,1428
s5306,15704
s5306,2928
s5306,24811
s5306,25372
s5306,18265
s5306,8767
s5306,13002
s5306,25373
s5306,25374
s5306,25375
s5306,6005
s5306,25376
s5306,15097
s5306,25377
s5306,25378
s5306,25379
s5306,10284
s5306,25380
s5306,25381
s5306,25382
s5306,25383
s5306,25384
s5306,25385
s5306,25386
s5306,23597
s5306,25387
s5306,25388
s5306,25389
s5307,25390
s5307,1864
s5307,25391
s5307,11261
s5307,25392
s5307,603
s5307,25393
s5309,25394
s5310,15627
s5310,15616
s5310,21412
s5310,16015
s5311,17116
s5311,25395
s5311,21324
s5311,13730
s5311,25396
s5311,18569
s5311,25397
s5311,18565
s5312,5738
s5312,2421
s5312,14997
s5312,3347
s5312,1355
s5312,9275
s5312,957
s5312,6637
s5313,25398
s5314,2201
s5314,24372
s5314,12367
s5314,25399
s5314,25400
s5314,25401
s5315,25402
s5316,25403
s5317,7101
s5317,17250
s5317,25404
s5317,25405
s5317,4216
s5317,865
s5317,25406
s5317,25407
s5317,25408
s5317,25409
s5317,25410
s5318,25411
s5318,25412
s5318,10097
s5318,25413
s5318,8177
s5319,934
s5319,3383
s5319,20673
s5319,21755
s5319,4958
s5319,6612
s5319,2228
s5320,25414
s5321,23598
s5321,22382
s5321,3649
s5321,23599
s5321,2484
s5321,11029
s5322,13752
s5322,490
s5322,5547
s5322,5201
s5322,926
s5322,22873
s5322,22872
s5322,11210
s5322,23890
s5322,6494
s5322,21760
s5322,1708
s5322,20013
s5322,20014
s5322,374
s5323,25415
s5323,25416
s5323,25417
s5323,25418
s5324,6317
s5324,934
s5324,874
s5324,13468
s5324,25419
s5324,25420
s5324,25421
s5324,11346
s5324,16643
s5324,25422
s5324,3952
s5325,15187
s5325,25423
s5325,25424
s5325,15191
s5325,25425
s5325,25426
s5325,25427
s5325,2660
s5326,25428
s5326,7814
s5326,25429
s5326,25430
s5326,25431
s5326,25432
s5327,206
s5328,25433
s5328,25434
s5328,25435
s5328,25436
s5328,23670
s5328,25437
s5328,25438
s5328,23720
s5328,25439
s5328,25440
s5328,25441
s5328,25442
s5328,25443
s5328,3644
s5328,24947
s5328,4553
s5329,774
s5329,24638
s5329,5159
s5329,25444
s5329,16917
s5329,728
s5329,25445
s5329,18392
s5329,11522
s5330,11572
s5330,25446
s5330,25447
s5330,25448
s5330,25449
s5330,25450
s5330,25451
s5330,5561
s5330,4368
s5330,21258
s5331,25452
s5331,25453
s5331,25454
s5331,25455
s5331,25456
s5331,25457
s5331,25458
s5331,19895
s5331,14865
s5331,25459
s5331,25460
s5332,5155
s5332,25461
s5332,5616
s5332,84
s5332,5520
s5332,25462
s5332,25463
s5332,25464
s5332,6646
s5332,6458
s5332,25465
s5332,2411
s5333,204
s5333,3055
s5333,25466
s5333,4804
s5333,25467
s5333,25468
s5333,25469
s5333,25470
s5333,25471
s5333,25472
s5334,25473
s5334,25474
s5334,25475
s5334,2843
s5334,25476
s5334,4730
s5334,5531
s5334,25477
s5334,25478
s5334,25479
s5335,17603
s5335,2774
s5335,22822
s5335,21869
s5335,16658
s5335,19860
s5335,184
s5335,13528
s5336,17603
s5336,2774
s5336,22822
s5336,21869
s5336,16658
s5336,19860
s5336,184
s5336,13528
s5337,17603
s5337,2774
s5337,22822
s5337,21869
s5337,16658
s5337,19860
s5337,184
s5337,13528
s5338,17603
s5338,2774
s5338,22822
s5338,21869
s5338,16658
s5338,184
s5338,19860
s5338,22823
s5339,17603
s5339,2774
s5339,22822
s5339,21869
s5339,16658
s5339,184
s5339,19860
s5339,22823
s5340,17603
s5340,2774
s5340,22822
s5340,21869
s5340,16658
s5340,184
s5340,19860
s5340,22823
s5341,8190
s5341,7698
s5341,7403
s5341,314
s5341,8210
s5341,5801
s5341,22392
s5341,25480
s5341,319
s5341,320
s5341,23001
s5341,21592
s5342,6479
s5342,24958
s5342,5455
s5342,4461
s5342,4377
s5342,553
s5342,25481
s5342,23324
s5343,5293
s5344,25482
s5344,25483
s5345,1187
s5345,20016
s5345,10097
s5345,1711
s5345,19171
s5345,4126
s5345,5996
s5345,25484
s5346,1879
s5346,3386
s5346,23999
s5346,19401
s5346,4045
s5346,6323
s5346,13504
s5346,4573
s5346,25485
s5346,13699
s5346,1209
s5346,80
s5346,25486
s5346,4121
s5346,25487
s5346,12462
s5346,15774
s5346,10176
s5346,12866
s5346,8890
s5346,17069
s5346,14888
s5346,1250
s5346,4199
s5346,8132
s5346,7167
s5346,17068
s5346,8251
s5346,1205
s5346,25488
s5346,13390
s5346,19070
s5346,12355
s5347,11073
s5347,25489
s5347,13317
s5347,13318
s5347,25490
s5347,13725
s5347,13325
s5347,25491
s5347,13319
s5348,25492
s5348,16957
s5348,25493
s5348,25494
s5348,25495
s5348,25044
s5348,25056
s5348,25041
s5349,25496
s5349,25497
s5349,22072
s5349,916
s5349,25498
s5349,25499
s5349,25500
s5349,21110
s5350,25493
s5350,3503
s5350,25501
s5350,25502
s5350,25503
s5350,25060
s5350,25504
s5350,25178
s5351,21601
s5351,21607
s5351,25505
s5351,25506
s5351,25507
s5351,7821
s5352,25508
s5352,20606
s5352,25509
s5352,6989
s5352,10241
s5352,25510
s5352,25511
s5352,25512
s5352,25513
s5352,25514
s5352,14464
s5353,25515
s5353,25516
s5353,25517
s5353,20647
s5354,25518
s5354,25519
s5354,25520
s5354,25521
s5354,25522
s5354,25523
s5354,25524
s5354,25525
s5354,25526
s5354,25527
s5355,25528
s5355,25213
s5355,25529
s5355,25530
s5355,25531
s5356,25532
s5356,19366
s5356,25533
s5356,25534
s5356,25535
s5356,25536
s5357,25537
s5357,25538
s5357,20647
s5357,25516
s5357,25539
s5357,25540
s5358,25541
s5359,2602
s5359,25542
s5359,4234
s5359,2763
s5359,3392
s5359,14426
s5359,25543
s5359,14873
s5359,25544
s5359,17072
s5360,23755
s5360,25545
s5360,25546
s5360,2852
s5360,25547
s5360,2857
s5360,25548
s5360,25549
s5360,25550
s5360,25551
s5361,2744
s5361,2055
s5361,2749
s5361,25552
s5361,25553
s5361,13008
s5361,25554
s5361,8794
s5361,25555
s5361,25556
s5361,25557
s5361,19380
s5362,25558
s5362,25559
s5362,25560
s5362,25561
s5362,25562
s5362,25563
s5362,25564
s5362,25565
s5362,25566
s5363,25567
s5363,25195
s5363,25051
s5363,25568
s5363,25569
s5363,25570
s5364,76
s5364,22230
s5364,23558
s5364,9138
s5365,15273
s5365,25571
s5365,4675
s5365,25572
s5365,9251
s5365,16201
s5365,25573
s5365,25574
s5365,25575
s5365,9763
s5366,17423
s5366,17754
s5366,5678
s5366,25576
s5366,20126
s5366,25577
s5366,25578
s5366,3611
s5367,25579
s5369,1481
s5369,76
s5369,20673
s5369,5891
s5369,25580
s5369,25581
s5369,688
s5369,25582
s5369,9125
s5369,25583
s5370,25584
s5372,21925
s5373,25585
s5374,25586
s5374,15851
s5374,25587
s5374,25588
s5374,21550
s5374,19684
s5374,25589
s5374,20497
s5374,8703
s5374,18552
s5375,755
s5375,9056
s5375,14781
s5375,15357
s5375,20067
s5375,25590
s5375,12266
s5375,25591
s5375,25592
s5376,25593
s5376,25594
s5376,25595
s5376,13113
s5376,25596
s5376,22588
s5376,25597
s5376,25598
s5376,25599
s5376,25600
s5378,10164
s5378,6517
s5378,21101
s5378,8365
s5378,11516
s5378,13276
s5378,24148
s5378,4221
s5378,16555
s5379,2595
s5380,9437
s5381,17058
s5381,22196
s5381,12911
s5381,17566
s5381,2921
s5381,3273
s5381,6118
s5381,20395
s5381,763
s5381,24606
s5381,25601
s5382,25602
s5382,11478
s5382,25603
s5382,25604
s5382,25605
s5382,25606
s5382,25607
s5382,25608
s5382,25609
s5382,23044
s5382,25610
s5382,25611
s5382,25612
s5382,21291
s5382,25613
s5382,25614
s5382,25615
s5382,8242
s5382,3264
s5383,5570
s5383,20381
s5383,20382
s5383,22450
s5383,25616
s5384,25617
s5384,13293
s5384,25618
s5384,4896
s5384,25619
s5384,25620
s5384,25621
s5384,25622
s5385,25623
s5385,25624
s5385,25625
s5385,25626
s5385,25627
s5385,25628
s5385,25629
s5385,25630
s5386,3654
s5386,25631
s5386,23953
s5386,20250
s5386,25632
s5386,25406
s5386,4216
s5386,25633
s5387,25634
s5387,25635
s5387,25636
s5387,25637
s5387,25638
s5387,25639
s5387,25640
s5387,25641
s5387,25642
s5387,25643
s5388,25644
s5388,25645
s5388,25646
s5388,25647
s5388,25648
s5388,25649
s5389,25650
s5389,25651
s5389,7998
s5389,18750
s5389,25652
s5389,25653
s5389,25654
s5389,25655
s5389,25656
s5389,25657
s5390,2856
s5390,2857
s5390,2852
s5390,2862
s5390,2858
s5390,25658
s5390,25659
s5390,25660
s5390,25661
s5390,2860
s5391,7205
s5391,25195
s5391,25662
s5391,25059
s5391,25062
s5391,25199
s5391,25663
s5391,25664
s5392,25665
s5392,25666
s5392,25667
s5392,25668
s5392,15629
s5392,25669
s5392,25134
s5392,25670
s5393,17304
s5393,25671
s5393,13107
s5393,25672
s5393,25673
s5393,25674
s5393,8902
s5393,6920
s5393,598
s5393,25675
s5394,24135
s5394,25058
s5394,25061
s5394,7205
s5394,25052
s5394,25676
s5395,25677
s5396,25678
s5396,12067
s5396,10159
s5396,18206
s5396,25679
s5396,25680
s5396,25681
s5396,25682
s5396,25683
s5396,25684
s5397,3797
s5397,13523
s5397,12678
s5397,24833
s5397,25362
s5397,25361
s5397,25685
s5397,25686
s5397,25687
s5397,25688
s5398,18639
s5398,18640
s5398,18641
s5399,6889
s5399,23423
s5399,25689
s5399,25690
s5400,25196
s5400,25691
s5400,25692
s5400,25693
s5401,3796
s5401,25694
s5401,24668
s5401,25695
s5401,25696
s5401,25697
s5401,25698
s5401,25699
s5401,25700
s5401,25701
s5402,24135
s5402,2282
s5402,25503
s5402,25702
s5402,25703
s5402,25663
s5402,25704
s5403,6566
s5403,6571
s5403,2628
s5403,9955
s5403,13317
s5403,752
s5403,25705
s5404,7205
s5404,24133
s5404,25044
s5404,25502
s5404,25062
s5404,25057
s5405,25706
s5405,25055
s5405,25662
s5405,25707
s5406,25708
s5406,25709
s5406,24132
s5406,16957
s5406,25058
s5406,25048
s5406,25710
s5407,25195
s5407,25045
s5407,16957
s5407,25711
s5407,22115
s5407,25712
s5407,25061
s5408,25713
s5408,16957
s5408,24135
s5408,25058
s5408,25714
s5408,25062
s5408,25715
s5408,25716
s5408,25663
s5409,1432
s5409,15658
s5409,25717
s5409,15618
s5409,15625
s5409,25718
s5409,787
s5409,22676
s5409,25719
s5409,25720
s5410,25196
s5410,25055
s5410,25702
s5410,25663
s5410,25045
s5410,25706
s5410,25041
s5410,25042
s5410,25721
s5411,25722
s5411,24133
s5411,22115
s5411,25704
s5411,25042
s5411,25723
s5411,25702
s5412,25724
s5412,25725
s5412,17672
s5412,25726
s5412,25727
