show_id,director_id
s5888,3230
s5888,3231
s5888,3232
s5888,3233
s5888,3234
s5888,3235
s5888,3236
s5888,3237
s5889,2000
s5890,3238
s5891,3239
s5892,3240
s5893,3241
s5893,3242
s5894,3243
s5895,1685
s5897,2535
s5898,2999
s5898,3000
s5899,1431
s5900,1685
s5902,3244
s5902,3245
s5904,2867
s5905,3246
s5906,3247
s5907,1761
s5908,3248
s5910,305
s5911,3051
s5911,3052
s5912,1949
s5913,3249
s5914,2993
s5916,3250
s5917,3251
s5918,2166
s5922,1685
s5925,1949
s5926,2124
s5927,3252
s5927,927
s5928,3253
s5929,3141
s5930,3254
s5930,3255
s5931,3256
s5931,3257
s5932,65
s5932,66
s5933,3169
s5935,3258
s5936,2176
s5937,3259
s5938,3260
s5939,3261
s5939,3262
s5942,3263
s5943,3264
s5944,3265
s5945,3266
s5946,3267
s5947,3268
s5948,3269
s5949,3270
s5950,3271
s5951,3272
s5952,3273
s5953,3274
s5954,3275
s5954,3276
s5955,3277
s5956,3278
s5957,3279
s5958,3280
s5959,3281
s5960,23
s5961,3282
s5962,3283
s5963,865
s5964,1115
s5966,613
s5967,2312
s5969,3284
s5970,3285
s5971,3286
s5972,3287
s5972,3288
s5973,3289
s5974,3290
s5976,3291
s5977,647
s5978,3292
s5980,3293
s5981,3294
s5982,622
s5984,3295
s5986,3296
s5988,3297
s5989,3298
s5991,3299
s5992,3300
s5992,3301
s5993,3302
s5994,3303
s5995,3304
s5996,3305
s5997,2535
s5999,3306
s6000,3307
s6001,3308
s6001,3309
s6003,3310
s6004,3311
s6005,3312
s6006,3313
s6007,3314
s6008,77
s6009,3315
s6010,3316
s6011,3317
s6012,3318
s6013,3319
s6014,3320
s6015,3321
s6016,3322
s6017,2304
s6018,3323
s6019,131
s6020,3324
s6021,2582
s6022,3325
s6023,3326
s6024,3327
s6025,3328
s6026,3329
s6026,3330
s6028,3308
s6028,3309
s6029,3331
s6030,2166
s6031,3332
s6032,3333
s6033,3334
s6034,3335
s6035,3336
s6036,2538
s6037,3337
s6039,3338
s6040,482
s6041,3339
s6042,3340
s6043,3341
s6044,3342
s6046,1587
s6047,2335
s6048,3343
s6048,3344
s6050,2439
s6051,2645
s6052,3345
s6053,3346
s6054,1549
s6055,3347
s6056,3348
s6057,3349
s6058,1671
s6058,1672
s6059,3350
s6060,3351
s6061,3352
s6062,958
s6063,3353
s6064,1460
s6065,3354
s6066,876
s6069,3355
s6070,3356
s6071,652
s6072,3357
s6073,3358
s6074,939
s6075,77
s6076,3359
s6077,3286
s6079,2129
s6080,780
s6080,3360
s6081,3361
s6082,311
s6082,455
s6083,3362
s6084,3363
s6085,3364
s6086,3365
s6087,3366
s6087,3367
s6088,805
s6089,3368
s6091,3369
s6092,3370
s6093,3371
s6094,3372
s6096,3373
s6097,3374
s6098,1273
s6099,3375
s6100,3376
s6104,2657
s6105,2804
s6107,3377
s6108,1456
s6108,1457
s6110,3378
s6111,3379
s6111,654
s6112,894
s6113,3380
s6114,608
s6115,3381
s6116,3382
s6117,3383
s6117,3384
s6117,3385
s6118,3386
s6119,3387
s6120,3388
s6121,3324
s6122,3389
s6123,3390
s6124,3391
s6125,3392
s6126,3392
s6128,3393
s6129,3394
s6130,3395
s6131,3396
s6132,3397
s6134,3398
s6135,2469
s6136,3399
s6137,3400
s6139,3401
s6140,3402
s6141,3403
s6142,3404
s6143,3405
s6144,3406
s6145,3407
s6146,3408
s6148,424
s6149,3409
s6150,3410
s6151,3411
s6152,3383
s6153,3412
s6153,3413
s6154,3414
s6155,3414
s6156,1535
s6158,3415
s6159,3416
s6159,1643
s6160,3417
s6161,3418
s6163,3419
s6164,3420
s6165,131
s6166,3421
s6169,3422
s6170,3423
s6171,3424
s6172,761
s6173,3425
s6174,1712
s6176,3426
s6177,3427
s6179,3428
s6179,3429
s6180,3430
s6180,3431
s6181,2256
s6182,3432
s6182,3433
s6183,3434
s6184,3435
s6185,3436
s6186,3437
s6187,3438
s6188,844
s6189,3439
s6190,3440
s6191,3441
s6192,3442
s6193,3443
s6194,3444
s6196,3445
s6196,3446
s6197,3447
s6197,3448
s6198,3449
s6200,3450
s6201,3451
s6201,3452
s6202,3453
s6203,1443
s6204,3454
s6205,3455
s6206,3456
s6207,3457
s6208,3458
s6209,3459
s6210,3460
s6211,3461
s6212,1944
s6213,1944
s6215,3462
s6216,3463
s6218,3464
s6218,3465
s6219,3466
s6221,3413
s6222,3467
s6223,3467
s6224,3468
s6225,655
s6226,3469
s6227,3470
s6227,3471
s6228,3472
s6230,3473
s6231,3474
s6232,3475
s6233,3476
s6234,3477
s6235,1471
s6236,3478
s6237,3479
s6238,2925
s6239,3480
s6239,3481
s6240,3482
s6241,3483
s6242,1319
s6243,3483
s6244,1319
s6244,3483
s6244,3481
s6245,3484
s6246,3485
s6247,1157
s6248,113
s6249,1478
s6252,3486
s6255,3487
s6256,3488
s6257,3489
s6258,3490
s6260,3491
s6260,3492
s6261,3493
s6267,3494
s6268,3495
s6269,3496
s6269,3497
s6270,3435
s6271,3498
s6272,3353
s6273,3257
s6274,3499
s6275,3500
s6278,3501
s6279,3502
s6281,3503
s6283,3504
s6284,3505
s6285,3505
s6286,649
s6288,3506
s6289,3507
s6290,3508
s6291,1349
s6293,3509
s6294,3510
s6297,200
s6298,282
s6299,200
s6300,268
s6301,3511
s6303,3512
s6304,21
s6306,1252
s6307,3513
s6308,3514
s6309,1911
s6310,3515
s6311,1855
s6312,3516
s6313,3517
s6313,3518
s6314,3519
s6315,3520
s6315,3521
s6315,3522
s6315,3523
s6316,3524
s6317,3525
s6318,3526
s6320,3527
s6321,3528
s6322,3529
s6323,86
s6325,2861
s6326,1109
s6327,3530
s6328,2048
s6329,3531
s6330,3532
s6331,3533
s6332,3534
s6333,3535
s6334,3536
s6335,3537
s6337,3538
s6338,3539
s6339,3540
s6340,3541
s6341,3542
s6343,2636
s6344,506
s6345,3543
s6346,850
s6347,3544
s6349,3545
s6350,3546
s6351,3547
s6352,3548
s6352,3549
s6353,3550
s6354,3551
s6354,3552
s6355,3231
s6355,3553
s6356,3554
s6357,3555
s6359,3556
s6360,3557
s6363,3558
s6363,3559
s6364,3560
s6366,3561
s6367,3562
s6368,3563
s6370,3564
s6371,608
s6372,3565
s6373,3566
s6375,2357
s6376,3567
s6377,3568
s6378,3569
s6380,37
s6381,3570
s6383,3571
s6384,3571
s6385,3571
s6387,3572
s6388,3573
s6389,3574
s6391,3575
s6392,3576
s6393,3577
s6395,3578
s6395,3579
s6396,3580
s6397,3581
s6398,3582
s6400,722
s6401,3583
s6403,3584
s6404,2548
s6406,1782
s6407,1782
s6409,3585
s6410,3586
s6411,3587
s6413,3588
s6415,3589
s6415,3590
s6416,3591
s6418,3592
s6419,3593
s6420,3594
s6422,3595
s6423,3596
s6424,3597
s6425,1739
s6425,1740
s6426,3598
s6428,96
s6429,3599
s6430,3599
s6432,3600
s6433,724
s6434,1015
s6435,3601
s6435,3602
s6436,3603
s6437,3604
s6438,3605
s6439,3606
s6440,3607
s6441,146
s6442,3608
s6443,3609
s6444,3610
s6445,3611
s6446,3612
s6447,112
s6448,375
s6449,3613
s6449,3614
s6450,146
s6451,633
s6453,3599
s6453,3615
s6454,3616
s6455,3617
s6459,477
s6462,281
s6462,3618
s6463,3618
s6463,285
s6464,285
s6464,3618
s6465,282
s6465,283
s6466,3619
s6467,3620
s6468,1351
s6469,3621
s6471,3622
s6472,3254
s6473,3623
s6474,3624
s6475,3625
s6476,3626
s6477,3627
s6479,3628
s6480,3629
s6481,235
s6482,3630
s6483,2955
s6485,3631
s6486,3487
s6487,455
s6489,1921
s6489,3632
s6490,3633
s6492,3634
s6493,3635
s6494,3636
s6495,3637
s6497,3638
s6498,3223
s6500,3639
s6501,3640
s6502,3641
s6502,3642
s6502,3643
s6503,1502
s6504,3644
s6511,3645
s6512,506
s6513,3646
s6516,3647
s6517,3648
s6518,3016
s6519,3649
s6522,1958
s6523,268
s6524,3650
s6526,3651
s6526,1973
s6527,1239
s6528,3652
s6529,3653
s6530,647
s6531,268
s6532,3654
s6534,3655
s6535,1901
s6536,3656
s6537,3657
s6538,3658
s6540,3659
s6540,3660
s6541,910
s6542,3661
s6544,3662
s6545,3663
s6546,3664
s6547,3665
s6548,2295
s6549,3666
s6551,3667
s6552,3668
s6553,3669
s6554,3670
s6555,3671
s6556,3672
s6558,2724
s6559,3673
s6562,3674
s6563,160
s6565,3675
s6566,3676
s6567,83
s6568,3677
s6570,3678
s6571,3679
s6574,3680
s6575,3681
s6575,3682
s6576,1954
s6576,3683
s6577,3684
s6578,3685
s6579,3686
s6580,2178
s6581,3687
s6582,3361
s6583,3688
s6584,3689
s6585,3690
s6586,3691
s6589,1250
s6590,3692
s6590,3693
s6591,3694
s6592,3695
s6593,3696
s6594,3539
s6595,3697
s6596,3698
s6597,3699
s6598,3700
s6599,3701
s6600,3702
s6601,3703
s6603,3464
s6603,3465
s6605,1202
s6606,3704
s6607,3705
s6609,3706
s6610,3391
s6611,3024
s6613,374
s6615,3707
s6616,3708
s6617,3709
s6618,87
s6620,3710
s6621,3711
s6622,3712
s6623,3713
s6624,3597
s6625,3714
s6625,3715
s6625,3716
s6625,3717
s6625,3718
s6625,3719
s6625,3720
s6625,3721
s6625,3722
s6625,3723
s6626,825
s6627,3724
s6628,3369
s6629,3369
s6630,3369
s6631,3725
s6632,3726
s6633,3091
s6634,2671
s6635,515
s6637,3599
s6638,3727
s6639,3728
s6640,3729
s6641,3730
s6641,3731
s6642,3732
s6643,3733
s6644,3734
s6645,3735
s6646,282
s6648,3736
s6649,3737
s6650,3738
s6654,3739
s6655,3740
s6656,789
s6657,3741
s6658,3742
s6662,3743
s6663,3744
s6665,1028
s6666,3745
s6667,3746
s6668,3747
s6669,3464
s6669,3465
s6670,2466
s6671,3748
s6676,1153
s6678,1895
s6680,3749
s6681,3750
s6682,3751
s6683,3752
s6684,3753
s6684,3754
s6685,3754
s6685,3753
s6686,3755
s6687,3756
s6688,3757
s6689,3758
s6690,3759
s6692,1170
s6693,3760
s6695,3761
s6697,565
s6699,3762
s6700,3763
s6701,3764
s6702,3765
s6703,173
s6704,3766
s6705,3767
s6706,214
s6707,3768
s6709,3769
s6711,130
s6712,389
s6713,3770
s6714,3349
s6716,390
s6717,3771
s6719,3772
s6720,3773
s6721,3774
s6721,3775
s6721,3776
s6721,3777
s6722,3778
s6723,515
s6724,3779
s6726,649
s6727,649
s6728,649
s6730,3780
s6731,3781
s6734,2220
s6735,3563
s6736,3636
s6737,3782
s6737,3783
s6738,355
s6739,3784
s6740,3785
s6741,3786
s6743,3787
s6744,2433
s6746,121
s6747,3788
s6748,3789
s6749,3790
s6750,3791
s6752,3792
s6753,722
s6754,3793
s6755,3794
s6756,3793
s6757,3795
s6758,3796
s6759,3797
s6760,94
s6761,3798
s6762,3799
s6763,3800
s6765,3801
s6766,3802
s6768,3803
s6769,1349
s6770,3354
s6772,3804
s6772,3805
s6773,3806
s6776,3807
s6777,1871
s6778,3808
s6778,3809
s6779,3810
s6780,3811
s6781,3812
s6782,3505
s6784,3813
s6784,3814
s6785,3815
s6787,858
s6788,3816
s6790,3817
s6791,3818
s6793,2671
s6794,3636
s6795,1954
s6797,3819
s6798,1484
s6799,91
s6800,3820
s6801,1538
s6802,3821
s6802,3822
s6803,3823
s6805,3824
s6806,3825
s6808,289
s6809,1059
s6810,3826
s6811,1216
s6814,629
s6815,3040
s6816,3827
s6817,3828
s6818,3829
s6819,3830
s6820,3831
s6822,3832
s6824,456
s6827,894
s6829,397
s6830,3833
s6831,3834
s6832,3835
s6833,3836
s6838,3837
s6839,3838
s6840,3839
s6841,3700
s6843,131
s6844,3840
s6845,1157
s6846,3841
s6847,3842
s6847,39
s6848,1314
s6849,3842
s6851,3842
s6852,3843
s6853,3758
s6854,3844
s6854,3845
s6855,3846
s6856,2322
s6857,3847
s6859,3848
s6860,3849
s6860,3850
s6861,3851
s6862,3848
s6863,3852
s6864,3853
s6865,3487
s6866,3854
s6867,96
s6868,3855
s6870,3856
s6871,211
s6873,3857
s6874,3858
s6875,3859
s6876,2740
s6877,3860
s6878,3861
s6879,989
s6880,3862
s6881,894
s6882,3863
s6883,1695
s6884,2834
s6885,3864
s6887,3865
s6888,3866
s6889,248
s6892,1202
s6893,3867
s6894,125
s6897,2636
s6898,1310
s6899,3868
s6900,3869
s6901,3870
s6903,3871
s6904,3485
s6905,1641
s6906,1641
s6909,3872
s6910,3353
s6911,751
s6911,3873
s6911,3874
s6911,3875
s6911,3876
s6911,3877
s6911,3878
s6911,3879
s6911,3880
s6911,3881
s6911,3882
s6911,3883
s6912,3884
s6913,3885
s6914,3886
s6915,3887
s6916,3888
s6917,473
s6919,3889
s6921,3890
s6921,3891
s6922,3892
s6925,3893
s6925,3894
s6926,3895
s6928,3896
s6928,3897
s6929,3898
s6930,3899
s6932,1911
s6933,3900
s6934,3901
s6935,3902
s6935,3903
s6937,146
s6939,3904
s6940,3905
s6941,3906
s6943,3907
s6944,2064
s6945,1307
s6946,3908
s6947,3909
s6948,3910
s6949,3911
s6950,3912
s6951,1164
s6953,3913
s6955,3914
s6955,3915
s6957,2529
s6958,686
s6959,2194
s6960,3916
s6961,1714
s6962,3188
s6963,2181
s6965,3917
s6967,3918
s6968,3919
s6969,3920
s6973,3921
s6974,3922
s6976,3923
s6978,520
s6979,2868
s6980,3924
s6981,3925
s6983,3872
s6983,1473
s6984,3926
s6985,3927
s6985,3928
s6985,3929
s6985,3930
s6985,633
s6985,2956
s6985,22
s6985,3931
s6985,3932
s6986,3933
s6987,3934
s6988,3934
s6989,3935
s6990,3936
s6991,3937
s6992,3937
s6993,3938
s6994,3939
s6995,3321
s6996,3940
s6998,587
s7000,3941
s7001,3942
s7002,3749
s7003,3943
s7004,3944
s7005,3945
s7006,2245
s7008,3946
s7009,3947
s7010,3948
s7011,3949
s7012,3950
s7013,3951
s7014,689
s7015,3952
s7016,3953
s7017,472
s7019,3954
s7020,3955
s7021,3956
s7022,1192
s7022,3957
s7023,1488
s7024,3958
s7026,3959
s7027,2343
s7028,3960
s7031,3961
s7032,3961
s7033,2048
s7035,3962
s7036,2653
s7037,3963
s7037,3964
s7038,3965
s7039,3966
s7041,3967
s7042,3968
s7043,1185
s7044,3969
s7045,3970
s7046,3971
s7047,3444
s7048,3972
s7049,1335
s7050,3973
s7052,3974
s7053,3975
s7054,3976
s7056,3977
s7057,2177
s7058,3978
s7059,3979
s7061,3980
s7062,638
s7063,3981
s7064,3982
s7065,3983
s7066,3984
s7067,3985
s7068,3986
s7069,3987
s7071,30
s7072,30
s7073,30
s7074,30
s7075,3988
s7076,2891
s7077,3989
s7078,274
s7079,3990
s7080,3991
s7085,3992
s7087,3993
s7088,3994
s7089,38
s7090,38
s7091,38
s7092,248
s7093,3995
s7094,3996
s7095,77
s7096,3997
s7097,3998
s7098,3999
s7100,4000
s7103,4001
s7104,520
s7105,3416
s7106,1887
s7107,3318
s7108,4002
s7109,4003
s7110,1628
s7111,4004
s7111,4005
s7112,4006
s7112,4007
s7113,4008
s7114,274
s7115,4009
s7116,2548
s7118,1029
s7119,2519
s7120,4010
s7122,633
s7123,3946
s7125,2157
s7127,248
s7128,4011
s7129,4012
s7131,4013
s7133,4014
s7134,4015
s7135,4016
s7136,4017
s7137,4018
s7138,665
s7140,4019
s7141,4020
s7142,4021
s7145,146
s7146,1960
s7147,4022
s7148,4023
s7150,4024
s7151,4025
s7152,3642
s7152,3641
s7153,627
s7154,2491
s7155,1673
s7157,4026
s7159,4027
s7160,4028
s7161,4029
s7162,4030
s7163,4031
s7164,4032
s7165,3235
s7165,4033
s7165,4034
s7165,4035
s7165,4036
s7165,4037
s7165,4038
s7165,4039
s7165,4040
s7165,4041
s7166,4042
s7167,4043
s7168,4044
s7170,3885
s7171,221
s7172,4045
s7173,4046
s7174,4047
s7175,3358
s7176,3692
s7177,3692
s7179,1095
s7179,4048
s7180,1095
s7180,4048
s7181,1855
s7182,4049
s7184,4050
s7187,147
s7189,3487
s7190,4051
s7190,4052
s7191,4053
s7192,783
s7193,4054
s7194,1954
s7195,1108
s7196,3533
s7198,274
s7199,274
s7200,4055
s7201,4056
s7202,4057
s7203,438
s7204,1084
s7205,23
s7206,4058
s7207,4059
s7208,4060
s7209,4061
s7210,4062
s7211,119
s7211,118
s7212,4063
s7213,1456
s7213,1457
s7214,916
s7217,4064
s7219,2000
s7220,4065
s7220,4066
s7221,4067
s7222,4068
s7224,4069
s7224,4070
s7225,4071
s7226,4072
s7228,4073
s7228,4074
s7229,4073
s7229,4074
s7230,4074
s7231,4074
s7232,4074
s7234,4073
s7234,4074
s7235,1951
s7237,4075
s7238,4076
s7239,4077
s7240,4078
s7241,4079
s7242,557
s7243,4080
s7244,4081
s7245,3515
s7247,4082
s7248,3024
s7249,4083
s7250,4084
s7251,4085
s7251,4086
s7252,2959
s7252,2960
s7253,703
s7254,4087
s7259,4088
s7260,4089
s7261,4090
s7262,4091
s7263,1689
s7266,1288
s7268,4092
s7270,4093
s7271,4094
s7272,4095
s7273,4096
s7273,950
s7274,4097
s7275,4098
s7276,4099
s7277,4100
s7278,4100
s7279,4100
s7281,4101
s7282,4102
s7283,559
s7284,4103
s7285,3707
s7287,22
s7289,3480
s7289,4104
s7290,4105
s7290,4106
s7293,4107
s7294,4108
s7294,4109
s7294,4110
s7295,4111
s7296,4112
s7297,4113
s7299,1832
s7300,3901
s7303,4114
s7304,2491
s7305,4115
s7306,4116
s7307,2848
s7309,30
s7310,4117
s7311,4118
s7312,4119
s7314,4120
s7315,4121
s7316,4122
s7317,181
s7318,51
s7320,51
s7321,4123
s7323,4124
s7324,3169
s7327,4125
s7328,4126
s7329,4127
s7329,4128
s7330,4129
s7330,4130
s7331,4131
s7333,3333
s7334,4132
s7335,4133
s7335,4134
s7336,4135
s7337,4136
s7338,2364
s7340,4137
s7341,2002
s7342,4138
s7345,4139
s7346,111
s7347,4140
s7348,4078
s7351,4141
s7352,4142
s7353,4143
s7355,4144
s7356,4145
s7357,4146
s7358,2491
s7359,4147
s7361,4148
s7361,4149
s7362,4150
s7363,4151
s7364,4152
s7365,3203
s7366,4153
s7367,4154
s7368,4155
s7370,4156
s7370,1334
s7371,4157
s7372,4158
s7373,1446
s7374,4159
s7375,4160
s7376,3001
s7378,4161
s7379,3369
s7380,4162
s7381,4163
s7385,4164
s7387,146
s7388,1488
s7389,4165
s7390,4166
s7391,4167
s7392,4168
s7394,1093
s7395,4169
s7396,244
s7397,4170
s7398,4171
s7399,4172
s7400,3994
s7401,4173
s7402,1515
s7403,4174
s7404,94
s7406,4175
s7408,4176
s7410,4177
s7411,3707
s7412,4178
s7413,4179
s7414,4180
s7415,4181
s7416,3999
s7416,4182
s7417,1560
s7418,386
s7420,4183
s7421,4184
s7422,4185
s7423,4186
s7423,4187
s7424,4188
s7425,4189
s7426,4190
s7426,4191
s7427,4192
s7427,4193
s7428,4194
s7429,3976
s7430,4195
s7431,4196
s7432,894
s7433,4197
s7434,4198
s7435,4199
s7435,4200
s7438,4201
s7440,4202
s7441,4203
s7442,4204
s7442,4205
s7443,4206
s7444,4206
s7445,4207
s7446,2578
s7449,1413
s7451,4208
s7452,4209
s7453,3667
s7455,1096
s7457,4210
s7459,4211
s7461,4212
s7462,2147
s7463,2239
s7465,4213
s7466,4214
s7467,4215
s7468,4216
s7470,4217
s7471,4218
s7472,4219
s7473,4220
s7474,4221
s7475,4222
s7475,4223
s7476,4224
s7477,4225
s7478,4226
s7479,1115
s7480,1189
s7482,2671
s7483,4227
s7485,4228
s7487,2513
s7488,4229
s7489,4230
s7490,4231
s7491,3482
s7492,532
s7492,836
s7493,3482
s7493,4232
s7494,4233
s7495,4234
s7495,4235
s7496,3482
s7497,4236
s7497,4231
s7498,3482
s7499,4237
s7499,3482
s7500,4238
s7500,4182
s7501,4233
s7501,836
s7501,4238
s7502,4233
s7502,4231
s7504,23
s7505,4239
s7507,2824
s7508,4240
s7509,4241
s7510,4242
s7511,4243
s7512,4244
s7513,4245
s7514,618
s7515,4246
s7516,119
s7516,4247
s7516,3667
s7516,2906
s7516,181
s7516,4248
s7516,4249
s7516,4250
s7516,4251
s7516,4228
s7516,2583
s7516,4252
s7517,1474
s7518,181
s7519,4253
s7520,4254
s7521,4255
s7523,1539
s7524,1096
s7525,146
s7526,4256
s7526,4257
s7527,4258
s7528,2636
s7531,4259
s7531,4260
s7532,4261
s7533,2653
s7534,4262
s7535,3416
s7536,4263
s7537,4264
s7538,4265
s7540,4266
s7542,2617
s7542,4267
s7543,4267
s7543,2617
s7544,2322
s7545,4268
s7545,3599
s7546,431
s7547,4269
s7549,4270
s7550,4271
s7551,4272
s7553,4273
s7554,825
s7555,4274
s7555,4275
s7556,4276
s7557,4277
s7557,4278
s7558,1714
s7559,4279
s7560,39
s7561,4280
s7562,4281
s7563,4282
s7564,3736
s7565,4283
s7566,1288
s7567,4284
s7567,4285
s7568,4286
s7576,4287
s7578,843
s7579,4288
s7580,1632
s7581,2637
s7582,3391
s7583,4289
s7584,4290
s7585,4291
s7586,2395
s7588,1001
s7591,1250
s7592,3375
s7593,3920
s7595,4292
s7596,4293
s7597,4294
s7597,4293
s7599,4295
s7599,4296
s7601,4297
s7602,4298
s7603,4299
s7604,4300
s7605,4301
s7606,4302
s7607,4298
s7608,4303
s7609,4304
s7610,4305
s7610,4306
s7612,4307
s7613,4307
s7614,4308
s7615,4309
s7616,4310
s7617,4311
s7618,4312
s7618,4313
s7619,4314
s7620,4315
s7621,4316
s7622,4317
s7623,4318
s7626,4319
s7626,4320
s7627,4321
s7631,4322
s7632,4322
s7634,4323
s7635,2058
s7636,4324
s7636,4325
s7637,4326
s7638,4259
s7639,2064
s7640,2064
s7642,4327
s7643,4328
s7644,4329
s7645,4329
s7646,4329
s7648,3401
s7649,799
s7651,3699
s7652,4330
s7653,4331
s7654,4332
s7655,2448
s7656,4333
s7657,4333
s7658,2448
s7659,4334
s7660,115
s7661,4335
s7662,4336
s7664,4337
s7665,4338
s7666,4339
s7668,4340
s7669,4341
s7669,4342
s7670,3235
s7670,4343
s7671,4344
s7673,2179
s7674,932
s7677,2179
s7678,4345
s7679,4346
s7680,4347
s7681,4348
s7682,4349
s7683,4350
s7684,4351
s7684,4352
s7685,3927
s7687,4353
s7687,4354
s7688,4355
s7689,3024
s7691,95
s7692,4356
s7693,4357
s7695,4358
s7696,2848
s7697,4359
s7698,4360
s7700,973
s7701,1400
s7702,409
s7703,4361
s7704,4362
s7705,4363
s7707,4050
s7708,4364
s7709,4365
s7712,4366
s7713,2554
s7714,3544
s7715,88
s7716,656
s7717,3667
s7718,4367
s7720,4368
s7721,4335
s7723,4369
s7723,4370
s7724,4371
s7725,4372
s7727,4373
s7728,4374
s7729,4375
s7731,1502
s7732,4376
s7733,3744
s7734,4377
s7735,4378
s7735,4379
s7736,3176
s7737,1858
s7737,2427
s7738,4335
s7738,4380
s7738,4381
s7738,4382
s7738,4383
s7739,1115
s7740,4384
s7741,4385
s7741,4386
s7742,1215
s7743,3520
s7744,4387
s7744,4388
s7744,4389
s7744,4390
s7745,1288
s7746,2955
s7746,4391
s7747,4392
s7749,1216
s7750,1192
s7751,1361
s7752,799
s7753,3580
s7753,33
s7754,4393
s7755,4394
s7756,3864
s7758,4395
s7759,4396
s7779,4397
s7779,4398
s7789,4399
s7790,4400
s7791,4065
s7792,1286
s7793,3342
s7793,4401
s7793,4402
s7794,3636
s7795,3599
s7796,4403
s7797,4404
s7798,1215
s7800,850
s7802,1157
s7803,274
s7804,4405
s7805,4406
s7806,1458
s7808,4407
s7810,3630
s7812,3169
s7815,4408
s7817,2773
s7818,3176
s7819,4409
s7820,4410
s7821,894
s7822,4411
s7823,4412
s7823,4413
s7824,4414
s7825,3508
s7826,4415
s7827,4416
s7827,4417
s7828,3547
s7830,4418
s7831,4419
s7832,4420
s7833,4421
s7834,4422
s7835,4336
s7837,4423
s7838,1250
s7840,4424
s7842,4425
s7844,4426
s7845,4427
s7846,4428
s7847,4429
s7849,4430
s7849,4431
s7850,3699
s7852,4432
s7853,4433
s7854,3625
s7855,4434
s7856,4372
s7858,389
s7859,4435
s7860,4436
s7860,4437
s7861,3707
s7862,4438
s7864,2487
s7864,4439
s7865,4440
s7865,4441
s7866,3399
s7867,4442
s7869,4443
s7870,1292
s7872,4444
s7872,4445
s7874,1618
s7875,4446
s7876,1495
s7877,4447
s7878,4448
s7880,410
s7881,4449
s7882,4449
s7883,4449
s7884,410
s7885,1851
s7886,1538
s7887,4450
s7888,4451
s7889,1968
s7890,4452
s7891,4453
s7892,4454
s7892,4440
s7894,4455
s7895,4456
s7896,4457
s7897,4458
s7899,4459
s7900,4092
s7901,4080
s7902,519
s7903,4460
s7904,256
s7905,4461
s7906,3563
s7908,2513
s7910,3177
s7911,4462
s7912,4463
s7913,2339
s7914,4464
s7915,3795
s7916,4465
s7917,4466
s7918,4467
s7919,4468
s7920,4469
s7920,3331
s7921,308
s7922,3203
s7923,3785
s7924,4470
s7925,4471
s7926,4472
s7927,4473
s7928,1651
s7929,4474
s7929,4475
s7930,1712
s7931,4111
s7932,4476
s7933,3547
s7934,4477
s7935,4161
s7936,83
s7937,2608
s7938,2608
s7939,3520
s7940,4478
s7941,4479
s7942,4480
s7944,2186
s7945,4481
s7946,4482
s7947,1334
s7948,289
s7950,2314
s7951,4483
s7952,405
s7953,4484
s7955,4485
s7956,4486
s7957,132
s7958,30
s7959,92
s7960,4487
s7960,4488
s7960,4489
s7961,4490
s7962,4491
s7963,4491
s7964,4054
s7965,4492
s7966,4493
s7967,533
s7968,4494
s7970,4495
s7971,4496
s7972,4497
s7973,4498
s7974,4496
s7975,4499
s7976,4497
s7977,4498
s7978,4499
s7979,4499
s7979,4500
s7980,4501
s7981,647
s7982,3410
s7984,4502
s7986,469
s7987,4503
s7988,4503
s7989,738
s7990,3059
s7991,4504
s7993,4186
s7995,4505
s7996,147
s7997,4506
s7998,2276
s7999,3794
s8000,4507
s8002,418
s8002,419
s8004,4125
s8005,268
s8006,4508
s8007,4509
s8007,4510
s8008,4510
s8009,4511
s8009,4512
s8010,4513
s8011,564
s8012,4514
s8013,4515
s8014,4335
s8014,4382
s8015,4516
s8015,4517
s8017,4518
s8018,3917
s8019,4519
s8020,4520
s8024,4521
s8025,2514
s8026,4522
s8027,4523
s8028,4524
s8029,4525
s8030,4526
s8033,89
s8034,748
s8035,4527
s8036,4528
s8036,4529
s8037,4530
s8038,4531
s8039,4532
s8040,88
s8042,4533
s8043,3278
s8044,2454
s8046,4534
s8047,4535
s8048,1248
s8049,4536
s8050,754
s8051,2477
s8052,689
s8053,689
s8054,2111
s8055,4537
s8056,4538
s8057,4539
s8058,4540
s8060,608
s8061,4541
s8061,4542
s8062,472
s8062,4543
s8064,4544
s8066,4545
s8067,4546
s8068,4547
s8069,4548
s8069,4549
s8069,4550
s8070,4219
s8070,4551
s8072,4552
s8073,4553
s8074,4554
s8075,564
s8076,564
s8077,564
s8078,2318
s8079,918
s8080,4555
s8081,4556
s8082,4557
s8083,3568
s8085,2529
s8087,4558
s8087,4559
s8088,406
s8089,1539
s8090,4560
s8091,4561
s8091,4562
s8092,4563
s8092,4564
s8092,4565
s8092,4329
s8093,4566
s8096,156
s8097,4567
s8099,4568
s8100,4569
s8101,4570
s8102,3630
s8104,4571
s8105,4572
s8105,4573
s8106,390
s8107,4574
s8109,4575
s8111,404
s8112,4576
s8113,4577
s8114,4578
s8115,4579
s8116,4580
s8117,4581
s8119,4582
s8120,4583
s8121,4584
s8123,669
s8124,4585
s8125,1202
s8127,4586
s8128,4587
s8129,4588
s8131,4589
s8132,722
s8134,4590
s8135,4591
s8135,4592
s8136,4593
s8137,4415
s8139,112
